date,area,average_price,code,houses_sold,no_of_crimes
3/1/2016,hounslow,382232,E09000018,490,1776
4/1/2016,hounslow,383043,E09000018,189,1784
5/1/2016,hounslow,392697,E09000018,167,2005
6/1/2016,hounslow,388955,E09000018,231,1917
7/1/2016,hounslow,395611,E09000018,205,1968
8/1/2016,hounslow,398008,E09000018,211,1923
9/1/2016,hounslow,388796,E09000018,289,1929
10/1/2016,hounslow,384391,E09000018,264,2195
11/1/2016,hounslow,379542,E09000018,251,1954
12/1/2016,hounslow,391460,E09000018,251,1852
1/1/2017,hounslow,399157,E09000018,158,1870
2/1/2017,hounslow,400437,E09000018,178,1824
3/1/2017,hounslow,410459,E09000018,257,2126
4/1/2017,hounslow,410358,E09000018,199,1875
5/1/2017,hounslow,404889,E09000018,171,2197
6/1/2017,hounslow,395163,E09000018,217,2151
7/1/2017,hounslow,394568,E09000018,183,2188
8/1/2017,hounslow,402393,E09000018,232,2147
9/1/2017,hounslow,397360,E09000018,305,2017
10/1/2017,hounslow,397339,E09000018,266,2258
11/1/2017,hounslow,394683,E09000018,265,2246
12/1/2017,hounslow,404048,E09000018,229,1979
1/1/2018,hounslow,402928,E09000018,204,2157
2/1/2018,hounslow,401662,E09000018,159,1901
3/1/2018,hounslow,393946,E09000018,207,2093
4/1/2018,hounslow,387621,E09000018,160,2036
5/1/2018,hounslow,390499,E09000018,155,2238
6/1/2018,hounslow,399965,E09000018,202,2030
7/1/2018,hounslow,404184,E09000018,235,2279
8/1/2018,hounslow,396290,E09000018,232,1926
9/1/2018,hounslow,388292,E09000018,201,2022
10/1/2018,hounslow,392468,E09000018,192,2373
11/1/2018,hounslow,400685,E09000018,202,2260
12/1/2018,hounslow,401033,E09000018,153,2156
1/1/2019,hounslow,397052,E09000018,158,2121
2/1/2019,hounslow,390405,E09000018,146,2191
3/1/2019,hounslow,393727,E09000018,167,2376
4/1/2019,hounslow,395993,E09000018,155,2225
5/1/2019,hounslow,398862,E09000018,132,2165
6/1/2019,hounslow,401748,E09000018,138,2276
7/1/2019,hounslow,398001,E09000018,129,2415
8/1/2019,hounslow,402410,E09000018,185,2073
9/1/2019,hounslow,406757,E09000018,167,2242
10/1/2019,hounslow,413672,E09000018,206,2287
11/1/2019,hounslow,410452,E09000018,173,2275
12/1/2019,hounslow,413137,E09000018,,2291
1/1/2020,hounslow,412352,E09000018,,2268
1/1/1995,islington,92516,E09000019,90,
2/1/1995,islington,94342,E09000019,102,
3/1/1995,islington,93466,E09000019,140,
4/1/1995,islington,93344,E09000019,125,
5/1/1995,islington,94346,E09000019,139,
6/1/1995,islington,97429,E09000019,184,
7/1/1995,islington,98976,E09000019,186,
8/1/1995,islington,98951,E09000019,154,
9/1/1995,islington,99583,E09000019,162,
10/1/1995,islington,97580,E09000019,146,
11/1/1995,islington,95030,E09000019,125,
12/1/1995,islington,91095,E09000019,146,
1/1/1996,islington,89406,E09000019,128,
2/1/1996,islington,89930,E09000019,129,
3/1/1996,islington,90158,E09000019,164,
4/1/1996,islington,94201,E09000019,164,
5/1/1996,islington,97260,E09000019,162,
6/1/1996,islington,99610,E09000019,201,
7/1/1996,islington,100538,E09000019,265,
8/1/1996,islington,100572,E09000019,233,
9/1/1996,islington,99715,E09000019,210,
10/1/1996,islington,100372,E09000019,217,
11/1/1996,islington,100404,E09000019,251,
12/1/1996,islington,102669,E09000019,222,
1/1/1997,islington,106085,E09000019,230,
2/1/1997,islington,108100,E09000019,192,
3/1/1997,islington,111170,E09000019,217,
4/1/1997,islington,112635,E09000019,249,
5/1/1997,islington,114851,E09000019,278,
6/1/1997,islington,116421,E09000019,318,
7/1/1997,islington,117486,E09000019,313,
8/1/1997,islington,118041,E09000019,292,
9/1/1997,islington,118745,E09000019,228,
10/1/1997,islington,119595,E09000019,255,
11/1/1997,islington,121457,E09000019,216,
12/1/1997,islington,122034,E09000019,256,
1/1/1998,islington,122749,E09000019,246,
2/1/1998,islington,124117,E09000019,203,
3/1/1998,islington,124790,E09000019,223,
4/1/1998,islington,127269,E09000019,222,
5/1/1998,islington,131978,E09000019,284,
6/1/1998,islington,139643,E09000019,278,
7/1/1998,islington,143693,E09000019,288,
8/1/1998,islington,143531,E09000019,256,
9/1/1998,islington,141481,E09000019,281,
10/1/1998,islington,137820,E09000019,299,
11/1/1998,islington,137652,E09000019,235,
12/1/1998,islington,135066,E09000019,278,
1/1/1999,islington,135270,E09000019,220,
2/1/1999,islington,137961,E09000019,245,
3/1/1999,islington,142815,E09000019,283,
4/1/1999,islington,149722,E09000019,252,
5/1/1999,islington,152447,E09000019,274,
6/1/1999,islington,154915,E09000019,381,
7/1/1999,islington,155872,E09000019,439,
8/1/1999,islington,161064,E09000019,321,
9/1/1999,islington,166652,E09000019,327,
10/1/1999,islington,169146,E09000019,276,
11/1/1999,islington,170172,E09000019,313,
12/1/1999,islington,171040,E09000019,352,
1/1/2000,islington,174119,E09000019,181,
2/1/2000,islington,177761,E09000019,188,
3/1/2000,islington,180996,E09000019,276,
4/1/2000,islington,187454,E09000019,246,
5/1/2000,islington,191388,E09000019,289,
6/1/2000,islington,195606,E09000019,306,
7/1/2000,islington,201103,E09000019,285,
8/1/2000,islington,199567,E09000019,236,
9/1/2000,islington,198954,E09000019,246,
10/1/2000,islington,196817,E09000019,201,
11/1/2000,islington,202011,E09000019,240,
12/1/2000,islington,205834,E09000019,200,
1/1/2001,islington,204628,E09000019,213,2836
2/1/2001,islington,202308,E09000019,212,2609
3/1/2001,islington,206572,E09000019,248,2787
4/1/2001,islington,213431,E09000019,253,2812
5/1/2001,islington,221715,E09000019,250,2803
6/1/2001,islington,224506,E09000019,293,2814
7/1/2001,islington,228078,E09000019,384,2873
8/1/2001,islington,228758,E09000019,338,2749
9/1/2001,islington,229523,E09000019,252,2823
10/1/2001,islington,227413,E09000019,301,3041
11/1/2001,islington,226131,E09000019,286,2806
12/1/2001,islington,224757,E09000019,229,2473
1/1/2002,islington,226068,E09000019,186,2917
2/1/2002,islington,231520,E09000019,190,2792
3/1/2002,islington,238189,E09000019,241,2825
4/1/2002,islington,245034,E09000019,247,3001
5/1/2002,islington,246648,E09000019,371,3150
6/1/2002,islington,248584,E09000019,257,2717
7/1/2002,islington,249039,E09000019,358,2835
8/1/2002,islington,253403,E09000019,368,2987
9/1/2002,islington,258495,E09000019,289,2865
10/1/2002,islington,258255,E09000019,237,2932
11/1/2002,islington,260017,E09000019,290,2946
12/1/2002,islington,257882,E09000019,273,2646
1/1/2003,islington,264412,E09000019,188,3007
2/1/2003,islington,258846,E09000019,173,2873
3/1/2003,islington,256381,E09000019,235,3137
4/1/2003,islington,250831,E09000019,188,3108
5/1/2003,islington,256521,E09000019,215,3179
6/1/2003,islington,255116,E09000019,236,2979
7/1/2003,islington,263354,E09000019,228,2893
8/1/2003,islington,269031,E09000019,292,2901
9/1/2003,islington,272336,E09000019,244,3143
10/1/2003,islington,265432,E09000019,277,3351
11/1/2003,islington,263284,E09000019,256,3149
12/1/2003,islington,269480,E09000019,272,2891
1/1/2004,islington,274778,E09000019,234,2882
2/1/2004,islington,275434,E09000019,216,2928
3/1/2004,islington,277706,E09000019,263,3185
4/1/2004,islington,282088,E09000019,313,2704
5/1/2004,islington,285108,E09000019,239,2856
6/1/2004,islington,282674,E09000019,272,2818
7/1/2004,islington,287037,E09000019,348,2787
8/1/2004,islington,292355,E09000019,253,2922
9/1/2004,islington,295199,E09000019,251,2803
10/1/2004,islington,292817,E09000019,223,3035
11/1/2004,islington,292578,E09000019,184,3039
12/1/2004,islington,293591,E09000019,179,2402
1/1/2005,islington,293762,E09000019,139,2840
2/1/2005,islington,288181,E09000019,154,2423
3/1/2005,islington,288641,E09000019,181,2719
4/1/2005,islington,288103,E09000019,233,2926
5/1/2005,islington,291803,E09000019,233,2913
6/1/2005,islington,295461,E09000019,261,3006
7/1/2005,islington,298333,E09000019,300,2690
8/1/2005,islington,302706,E09000019,307,2789
9/1/2005,islington,303348,E09000019,325,2671
10/1/2005,islington,303764,E09000019,275,2929
11/1/2005,islington,295605,E09000019,265,2792
12/1/2005,islington,291277,E09000019,342,2371
1/1/2006,islington,294170,E09000019,224,2752
2/1/2006,islington,303689,E09000019,241,2408
3/1/2006,islington,310486,E09000019,310,2994
4/1/2006,islington,318786,E09000019,261,2879
5/1/2006,islington,323469,E09000019,306,3001
6/1/2006,islington,324999,E09000019,398,3080
7/1/2006,islington,318535,E09000019,367,2958
8/1/2006,islington,322125,E09000019,403,2664
9/1/2006,islington,326007,E09000019,460,2827
10/1/2006,islington,336427,E09000019,340,3065
11/1/2006,islington,327602,E09000019,335,3384
12/1/2006,islington,329443,E09000019,330,2326
1/1/2007,islington,333999,E09000019,298,2470
2/1/2007,islington,349878,E09000019,247,2285
3/1/2007,islington,354272,E09000019,367,2705
4/1/2007,islington,359539,E09000019,294,2420
5/1/2007,islington,369616,E09000019,268,2621
6/1/2007,islington,390211,E09000019,347,2845
7/1/2007,islington,399124,E09000019,352,2548
8/1/2007,islington,411567,E09000019,408,2305
9/1/2007,islington,415463,E09000019,343,2313
10/1/2007,islington,419155,E09000019,274,2779
11/1/2007,islington,412009,E09000019,286,2289
12/1/2007,islington,413153,E09000019,222,2073
1/1/2008,islington,408031,E09000019,205,2278
2/1/2008,islington,407776,E09000019,225,2488
3/1/2008,islington,402113,E09000019,206,2386
4/1/2008,islington,402948,E09000019,194,2250
5/1/2008,islington,399480,E09000019,214,2272
6/1/2008,islington,391881,E09000019,205,2521
7/1/2008,islington,394994,E09000019,186,2462
8/1/2008,islington,384846,E09000019,217,2221
9/1/2008,islington,385328,E09000019,166,2286
10/1/2008,islington,368259,E09000019,146,2580
11/1/2008,islington,354036,E09000019,177,2564
12/1/2008,islington,341817,E09000019,133,2201
1/1/2009,islington,329224,E09000019,93,2287
2/1/2009,islington,332314,E09000019,120,2289
3/1/2009,islington,326811,E09000019,132,2466
4/1/2009,islington,331763,E09000019,134,2333
5/1/2009,islington,328389,E09000019,127,2450
6/1/2009,islington,331470,E09000019,171,2476
7/1/2009,islington,339509,E09000019,283,2395
8/1/2009,islington,355363,E09000019,242,2217
9/1/2009,islington,368899,E09000019,260,2155
10/1/2009,islington,371504,E09000019,248,2468
11/1/2009,islington,367154,E09000019,271,2411
12/1/2009,islington,361012,E09000019,268,2019
1/1/2010,islington,368461,E09000019,183,2015
2/1/2010,islington,382429,E09000019,187,2062
3/1/2010,islington,389436,E09000019,229,2538
4/1/2010,islington,393892,E09000019,205,2374
5/1/2010,islington,393357,E09000019,229,2444
6/1/2010,islington,400083,E09000019,259,2333
7/1/2010,islington,403080,E09000019,273,2427
8/1/2010,islington,405537,E09000019,287,2198
9/1/2010,islington,412468,E09000019,247,2372
10/1/2010,islington,407174,E09000019,229,2515
11/1/2010,islington,412746,E09000019,264,2373
12/1/2010,islington,407998,E09000019,210,2114
1/1/2011,islington,416960,E09000019,199,2253
2/1/2011,islington,408596,E09000019,153,2298
3/1/2011,islington,411201,E09000019,198,2422
4/1/2011,islington,428175,E09000019,175,2206
5/1/2011,islington,424732,E09000019,170,2538
6/1/2011,islington,425166,E09000019,214,2528
7/1/2011,islington,417268,E09000019,245,2276
8/1/2011,islington,431157,E09000019,269,2079
9/1/2011,islington,439120,E09000019,284,2080
10/1/2011,islington,431861,E09000019,195,2346
11/1/2011,islington,429756,E09000019,229,2517
12/1/2011,islington,425253,E09000019,246,1981
1/1/2012,islington,428084,E09000019,213,2105
2/1/2012,islington,433723,E09000019,224,1956
3/1/2012,islington,435820,E09000019,221,2489
4/1/2012,islington,440525,E09000019,194,2361
5/1/2012,islington,453351,E09000019,234,2529
6/1/2012,islington,454417,E09000019,274,2336
7/1/2012,islington,435077,E09000019,291,2545
8/1/2012,islington,423993,E09000019,292,2442
9/1/2012,islington,429896,E09000019,251,2173
10/1/2012,islington,446416,E09000019,231,2426
11/1/2012,islington,461722,E09000019,225,2379
12/1/2012,islington,462059,E09000019,187,2276
1/1/2013,islington,477205,E09000019,167,2208
2/1/2013,islington,467113,E09000019,165,2125
3/1/2013,islington,473635,E09000019,226,2064
4/1/2013,islington,475031,E09000019,166,1899
5/1/2013,islington,479123,E09000019,238,2103
6/1/2013,islington,485856,E09000019,278,1989
7/1/2013,islington,491034,E09000019,320,2113
8/1/2013,islington,505021,E09000019,316,1981
9/1/2013,islington,510600,E09000019,250,2066
10/1/2013,islington,515581,E09000019,278,2166
11/1/2013,islington,529150,E09000019,300,2101
12/1/2013,islington,539846,E09000019,294,1871
1/1/2014,islington,548119,E09000019,220,2081
2/1/2014,islington,551565,E09000019,206,1982
3/1/2014,islington,557872,E09000019,214,2258
4/1/2014,islington,558630,E09000019,225,2079
5/1/2014,islington,570688,E09000019,264,2119
6/1/2014,islington,581267,E09000019,262,1991
7/1/2014,islington,599523,E09000019,310,2106
8/1/2014,islington,610837,E09000019,249,1954
9/1/2014,islington,620725,E09000019,228,2257
10/1/2014,islington,616689,E09000019,223,2302
11/1/2014,islington,601115,E09000019,187,2312
12/1/2014,islington,605026,E09000019,288,2253
1/1/2015,islington,616322,E09000019,174,2198
2/1/2015,islington,636242,E09000019,168,2181
3/1/2015,islington,630006,E09000019,235,2473
4/1/2015,islington,641172,E09000019,209,2385
5/1/2015,islington,644322,E09000019,172,2494
6/1/2015,islington,651604,E09000019,215,2404
7/1/2015,islington,646180,E09000019,214,2397
8/1/2015,islington,646005,E09000019,222,2213
9/1/2015,islington,657610,E09000019,194,2192
10/1/2015,islington,656970,E09000019,184,2399
11/1/2015,islington,652896,E09000019,197,2400
12/1/2015,islington,638445,E09000019,198,2427
1/1/2016,islington,638496,E09000019,170,2420
2/1/2016,islington,628362,E09000019,172,2232
3/1/2016,islington,646021,E09000019,529,2186
4/1/2016,islington,640534,E09000019,163,2164
5/1/2016,islington,645784,E09000019,141,2227
6/1/2016,islington,632660,E09000019,153,2522
7/1/2016,islington,648907,E09000019,221,2649
8/1/2016,islington,657819,E09000019,161,2266
9/1/2016,islington,647014,E09000019,163,2183
10/1/2016,islington,634621,E09000019,156,2308
11/1/2016,islington,637573,E09000019,148,2303
12/1/2016,islington,647853,E09000019,163,2392
1/1/2017,islington,639571,E09000019,133,2321
2/1/2017,islington,622393,E09000019,115,2261
3/1/2017,islington,621583,E09000019,158,2890
4/1/2017,islington,638977,E09000019,127,2424
5/1/2017,islington,659548,E09000019,116,2891
6/1/2017,islington,665437,E09000019,173,3068
7/1/2017,islington,667847,E09000019,151,3017
8/1/2017,islington,673655,E09000019,167,2836
9/1/2017,islington,670683,E09000019,160,2663
10/1/2017,islington,657949,E09000019,127,2781
11/1/2017,islington,644362,E09000019,132,2600
12/1/2017,islington,639371,E09000019,135,2458
1/1/2018,islington,652264,E09000019,120,2591
2/1/2018,islington,646991,E09000019,117,2044
3/1/2018,islington,651933,E09000019,133,2133
4/1/2018,islington,637412,E09000019,124,2345
5/1/2018,islington,651023,E09000019,131,2380
6/1/2018,islington,655134,E09000019,119,2555
7/1/2018,islington,677798,E09000019,159,2697
8/1/2018,islington,667866,E09000019,190,2293
9/1/2018,islington,660512,E09000019,188,2365
10/1/2018,islington,634943,E09000019,155,2621
11/1/2018,islington,636823,E09000019,171,2368
12/1/2018,islington,625190,E09000019,145,2399
1/1/2019,islington,635328,E09000019,128,2478
2/1/2019,islington,627120,E09000019,156,2206
3/1/2019,islington,627543,E09000019,165,2512
4/1/2019,islington,619883,E09000019,129,2524
5/1/2019,islington,623358,E09000019,142,2519
6/1/2019,islington,627183,E09000019,143,2317
7/1/2019,islington,632614,E09000019,168,2846
8/1/2019,islington,649329,E09000019,172,2466
9/1/2019,islington,656948,E09000019,115,2533
10/1/2019,islington,645971,E09000019,142,2842
11/1/2019,islington,629164,E09000019,130,2653
12/1/2019,islington,645161,E09000019,,2421
1/1/2020,islington,673418,E09000019,,2597
1/1/1995,kensington and chelsea,182695,E09000020,324,
2/1/1995,kensington and chelsea,182345,E09000020,207,
3/1/1995,kensington and chelsea,182879,E09000020,318,
4/1/1995,kensington and chelsea,184177,E09000020,293,
5/1/1995,kensington and chelsea,191474,E09000020,274,
6/1/1995,kensington and chelsea,197266,E09000020,294,
7/1/1995,kensington and chelsea,197963,E09000020,314,
8/1/1995,kensington and chelsea,198037,E09000020,279,
9/1/1995,kensington and chelsea,197048,E09000020,287,
10/1/1995,kensington and chelsea,200006,E09000020,243,
11/1/1995,kensington and chelsea,199675,E09000020,269,
12/1/1995,kensington and chelsea,200722,E09000020,304,
1/1/1996,kensington and chelsea,198312,E09000020,257,
2/1/1996,kensington and chelsea,195950,E09000020,220,
3/1/1996,kensington and chelsea,197477,E09000020,293,
4/1/1996,kensington and chelsea,201218,E09000020,324,
5/1/1996,kensington and chelsea,202341,E09000020,366,
6/1/1996,kensington and chelsea,199343,E09000020,305,
7/1/1996,kensington and chelsea,207443,E09000020,440,
8/1/1996,kensington and chelsea,209218,E09000020,426,
9/1/1996,kensington and chelsea,220388,E09000020,411,
10/1/1996,kensington and chelsea,217286,E09000020,364,
11/1/1996,kensington and chelsea,223197,E09000020,425,
12/1/1996,kensington and chelsea,213709,E09000020,440,
1/1/1997,kensington and chelsea,225231,E09000020,428,
2/1/1997,kensington and chelsea,230873,E09000020,375,
3/1/1997,kensington and chelsea,237079,E09000020,359,
4/1/1997,kensington and chelsea,238468,E09000020,410,
5/1/1997,kensington and chelsea,236535,E09000020,433,
6/1/1997,kensington and chelsea,247303,E09000020,439,
7/1/1997,kensington and chelsea,254978,E09000020,478,
8/1/1997,kensington and chelsea,257691,E09000020,357,
9/1/1997,kensington and chelsea,256336,E09000020,419,
10/1/1997,kensington and chelsea,251863,E09000020,341,
11/1/1997,kensington and chelsea,258398,E09000020,334,
12/1/1997,kensington and chelsea,265112,E09000020,334,
1/1/1998,kensington and chelsea,269224,E09000020,315,
2/1/1998,kensington and chelsea,270629,E09000020,236,
3/1/1998,kensington and chelsea,265000,E09000020,355,
4/1/1998,kensington and chelsea,270216,E09000020,334,
5/1/1998,kensington and chelsea,273275,E09000020,334,
6/1/1998,kensington and chelsea,277600,E09000020,358,
7/1/1998,kensington and chelsea,272128,E09000020,395,
8/1/1998,kensington and chelsea,271068,E09000020,356,
9/1/1998,kensington and chelsea,266527,E09000020,369,
10/1/1998,kensington and chelsea,262419,E09000020,349,
11/1/1998,kensington and chelsea,255844,E09000020,341,
12/1/1998,kensington and chelsea,266271,E09000020,339,
1/1/1999,kensington and chelsea,278269,E09000020,292,
2/1/1999,kensington and chelsea,289467,E09000020,267,
3/1/1999,kensington and chelsea,285638,E09000020,428,
4/1/1999,kensington and chelsea,283232,E09000020,446,
5/1/1999,kensington and chelsea,291011,E09000020,398,
6/1/1999,kensington and chelsea,300774,E09000020,491,
7/1/1999,kensington and chelsea,309698,E09000020,515,
8/1/1999,kensington and chelsea,317394,E09000020,460,
9/1/1999,kensington and chelsea,333918,E09000020,485,
10/1/1999,kensington and chelsea,341202,E09000020,395,
11/1/1999,kensington and chelsea,352620,E09000020,412,
12/1/1999,kensington and chelsea,354241,E09000020,428,
1/1/2000,kensington and chelsea,355951,E09000020,385,
2/1/2000,kensington and chelsea,352516,E09000020,355,
3/1/2000,kensington and chelsea,360878,E09000020,484,
4/1/2000,kensington and chelsea,376493,E09000020,425,
5/1/2000,kensington and chelsea,382489,E09000020,375,
6/1/2000,kensington and chelsea,372276,E09000020,374,
7/1/2000,kensington and chelsea,384497,E09000020,312,
8/1/2000,kensington and chelsea,388375,E09000020,294,
9/1/2000,kensington and chelsea,397353,E09000020,306,
10/1/2000,kensington and chelsea,371261,E09000020,336,
11/1/2000,kensington and chelsea,386824,E09000020,317,
12/1/2000,kensington and chelsea,392714,E09000020,333,
1/1/2001,kensington and chelsea,407739,E09000020,276,2137
2/1/2001,kensington and chelsea,394886,E09000020,277,1955
3/1/2001,kensington and chelsea,406200,E09000020,394,2314
